time,u1,u2
411.5860000000025,169.22,161.83
411.9570000000025,169.49,161.57
412.3290000000025,170.02,161.83
412.6970000000025,169.49,162.36
413.0650000000025,169.22,161.83
413.4370000000025,169.22,162.1
413.80400000000253,169.49,162.1
414.17300000000256,169.75,162.36
414.54100000000255,170.02,162.62
414.9100000000026,170.02,162.62
415.2800000000026,170.02,162.62
415.6430000000026,170.28,162.62
416.0130000000026,169.49,162.62
416.3820000000026,170.28,162.89
416.7500000000026,170.02,162.89
417.1210000000026,170.28,162.89
417.4870000000026,170.28,162.89
417.8540000000026,170.81,162.89
418.2230000000026,170.54,163.42
418.5940000000026,171.07,162.89
418.9600000000026,170.81,163.42
419.3320000000026,170.81,163.15
419.7000000000026,171.07,163.68
420.0710000000026,171.07,163.68
420.4400000000026,170.28,163.68
420.8080000000026,171.07,163.68
421.1790000000026,170.81,163.42
421.5460000000026,171.34,163.94
421.91500000000264,170.54,163.68
422.28700000000265,171.07,163.42
422.6560000000027,171.6,164.21
423.0310000000027,171.07,163.94
423.4060000000027,171.34,164.47
423.7750000000027,171.6,164.21
424.14400000000273,171.6,164.21
424.51200000000273,171.6,164.21
424.8680000000027,171.86,163.94
425.23700000000275,171.34,164.21
425.60800000000273,171.34,164.47
425.97700000000276,171.86,164.21
426.34500000000276,171.86,164.74
426.7140000000028,171.86,164.47
427.08500000000276,171.86,164.47
427.4540000000028,172.39,165.0
427.8260000000028,171.86,165.0
428.19500000000284,171.86,165.0
428.5680000000028,172.39,165.26
428.9410000000028,171.6,165.26
429.3110000000028,172.13,165.0
429.6810000000028,172.66,165.53
430.0520000000028,172.39,165.26
430.4240000000028,172.39,165.53
430.7950000000028,172.39,165.26
431.1660000000028,172.66,165.53
431.53700000000276,172.39,165.79
431.90800000000274,172.13,166.06
432.2770000000028,172.13,166.06
432.6460000000028,172.92,165.79
433.0210000000028,173.18,166.06
433.3840000000028,172.66,166.32
433.7540000000028,172.92,166.32
434.1220000000028,172.92,166.58
434.4900000000028,172.92,166.58
434.8610000000028,172.66,166.06
435.2180000000028,173.18,166.32
435.5860000000028,173.18,166.58
435.9550000000028,173.18,166.58
436.3230000000028,173.18,166.58
436.69200000000285,173.18,166.58
437.06000000000284,173.18,166.32
437.43200000000286,173.45,166.85
437.80200000000286,172.92,166.85
438.1740000000029,173.71,167.11
438.5440000000029,173.71,167.9
438.9160000000029,173.45,167.11
439.2880000000029,173.71,167.11
439.6580000000029,173.71,167.11
440.0210000000029,173.71,167.9
440.39500000000294,173.45,167.9
440.7660000000029,173.45,167.38
441.1370000000029,172.92,167.64
441.5070000000029,173.45,167.64
441.8780000000029,174.24,167.11
442.2500000000029,174.24,167.9
442.6230000000029,173.71,167.64
442.9950000000029,173.98,167.9
443.3690000000029,174.5,167.9
443.7400000000029,173.98,167.9
444.1080000000029,174.5,168.43
444.4830000000029,174.24,168.43
444.8550000000029,174.24,168.43
445.2260000000029,174.77,168.7
445.5960000000029,174.5,168.43
445.9690000000029,174.5,168.96
446.3400000000029,174.24,168.43
446.7050000000029,173.98,168.43
447.0740000000029,174.5,168.96
447.4440000000029,174.5,168.43
447.8120000000029,174.77,169.22
448.1850000000029,174.77,168.7
448.5570000000029,174.24,168.96
448.9280000000029,174.5,169.49
449.3010000000029,175.03,168.96
449.6710000000029,174.77,169.49
450.0430000000029,174.77,169.49
450.4100000000029,174.5,169.75
450.77900000000295,174.5,169.49
451.15100000000297,175.03,168.96
451.523000000003,175.03,169.75
451.892000000003,175.03,169.49
452.263000000003,174.5,170.02
452.632000000003,175.03,169.75
453.003000000003,175.3,170.02
453.372000000003,175.56,169.75
453.74400000000304,175.56,169.75
454.11800000000306,175.56,170.02
454.48800000000307,175.03,170.02
454.8530000000031,175.3,170.28
455.2250000000031,175.3,170.02
455.5900000000031,175.3,170.54
455.9600000000031,175.56,170.28
456.3300000000031,175.56,170.54
456.6910000000031,175.3,170.81
457.0610000000031,175.3,170.81
457.4280000000031,175.3,170.81
457.7910000000031,175.3,170.28
458.1610000000031,175.56,171.07
458.53300000000314,175.3,171.07
458.90100000000314,175.56,171.07
459.27300000000315,175.56,171.07
459.6350000000032,175.56,171.07
460.00100000000316,175.3,170.81
460.37400000000315,175.56,171.34
460.7480000000032,175.56,171.07
461.11900000000315,175.56,171.07
461.48700000000315,176.09,171.6
461.85800000000313,175.56,171.6
462.22800000000314,176.09,171.6
462.59700000000316,175.82,171.34
462.96800000000314,176.09,171.86
463.34000000000316,175.82,172.13
463.7140000000032,176.09,171.6
464.0840000000032,175.56,172.13
464.4500000000032,175.3,172.39
464.8170000000032,175.56,172.13
465.1890000000032,175.82,172.39
465.55800000000323,175.56,172.13
465.92700000000326,175.82,172.66
466.29800000000324,176.35,171.86
466.67000000000326,176.09,172.66
467.0390000000033,176.09,172.66
467.4080000000033,176.35,172.66
467.7790000000033,175.56,172.39
468.15500000000327,176.09,172.66
468.5200000000033,176.09,172.39
468.8890000000033,176.09,172.39
469.2590000000033,176.35,172.92
469.6270000000033,176.09,173.18
469.99600000000333,176.35,173.45
470.36800000000335,176.35,173.45
470.73500000000337,176.09,173.45
471.10600000000335,176.35,173.18
471.47900000000334,176.09,173.18
471.84700000000333,176.35,173.71
472.21500000000333,176.35,172.92
472.58400000000336,176.09,173.45
472.95500000000334,176.35,173.18
473.3280000000033,176.88,173.71
473.69700000000336,176.09,173.98
474.06800000000334,176.62,174.24
474.4440000000033,175.82,173.71
474.8120000000033,176.62,173.98
475.1820000000033,176.62,173.98
475.55100000000334,176.09,174.24
475.92100000000335,176.62,173.71
476.2780000000034,176.62,173.98
476.6480000000034,175.82,173.98
477.0150000000034,176.35,174.5
477.3850000000034,176.88,173.98
477.7570000000034,176.62,173.98
478.12400000000343,176.35,174.5
478.49600000000345,176.88,174.5
478.86400000000344,176.62,174.77
479.2230000000034,176.88,174.77
479.5930000000034,176.62,173.98
479.9660000000034,176.88,174.77
480.3370000000034,176.88,175.03
480.7080000000034,177.14,174.77
481.07900000000336,176.88,174.77
481.4460000000034,176.88,175.03
481.8160000000034,176.88,175.3
482.1810000000034,176.88,175.3
482.5510000000034,176.88,175.56
482.9190000000034,176.62,175.56
483.2860000000034,176.62,175.56
483.6540000000034,177.14,175.03
484.0240000000034,176.88,175.3
484.39300000000344,177.14,175.56
484.76200000000347,176.88,175.82
485.13000000000346,177.41,175.82
485.49800000000346,177.14,175.82
485.86800000000346,176.88,175.82
486.2400000000035,177.41,175.56
486.60800000000347,177.14,176.09
486.97600000000347,177.14,175.82
487.3480000000035,177.14,176.09
487.71900000000346,176.62,175.56
488.0860000000035,177.41,175.56
488.4560000000035,177.14,175.82
488.8280000000035,176.88,176.09
489.1990000000035,177.14,176.09
489.5660000000035,176.88,176.35
489.9360000000035,176.62,176.35
490.3080000000035,177.41,176.35
490.67700000000355,176.88,176.35
491.04700000000355,176.88,176.35
491.42200000000355,177.14,176.62
491.79400000000356,177.14,176.35
492.16700000000355,176.88,176.88
492.5360000000036,176.62,176.35
492.9050000000036,176.88,176.62
493.2760000000036,177.14,176.62
493.6450000000036,176.88,176.35
494.0130000000036,176.62,176.88
494.38200000000364,176.88,176.88
494.75200000000365,177.14,176.88
495.12500000000364,177.14,177.14
495.49400000000367,176.62,176.62
495.85800000000364,177.14,176.88
496.22700000000367,177.14,176.88
496.5940000000037,177.14,177.14
496.9640000000037,177.14,177.14
497.3330000000037,176.62,177.14
497.70500000000374,176.88,177.14
498.0760000000037,176.88,177.41
498.44500000000374,176.62,177.41
498.81500000000375,177.41,177.41
499.18300000000374,176.88,177.41
499.55300000000375,177.14,177.41
499.9150000000038,177.14,177.67
500.2890000000038,176.62,177.14
500.6590000000038,177.41,177.14
